created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 14:41:59 +0000 2023;1724075139955139038;"@fifi_93x55 Kak, hampir mirip sama yg aku alami tadi ditempat kerja. Ternyata satu ruangan ku ngga pro palestine dan mau netral aja. Sampai mereka bilang fanatik ke org yg pro palestine, dan sampai bilang kalau mau boikot mah sekalian aja gg usah pake Hp,tv dst";0;1;0;0;in;2355678930;1723714396671955296;galerysaya;https://twitter.com/galerysaya/status/1724075139955139038
Mon Nov 13 14:41:58 +0000 2023;1724075133533556873;"@Bluelinedot @Leonidas666_ @ffffvalue @istrirajaminyak @aimr0d Gausah sibuk boikot rumah sakitnya satu2, langsung aja nih sekalian.  https://t.co/5yDGpl7JET";0;1;0;0;in;1385999858373337092;1723610230163144916;papantsuu;https://twitter.com/papantsuu/status/1724075133533556873
Mon Nov 13 14:41:53 +0000 2023;1724075111639359630;"@rismatriyantii @sjahtie @SantorinisSun @panjianom102 @Jr_Kawe19 @wantahgdn__ @Wandystjk Yakalii arief muhammad mau dukung prabowo. Auto ke boikot ntr restonya???";0;0;0;0;in;2828489863;1724010241187352740;asepbobiirawan;https://twitter.com/asepbobiirawan/status/1724075111639359630
Mon Nov 13 14:41:32 +0000 2023;1724075024741810294;"@BaekPago__ ya bener bang emang pilihan masing" kok . saya ga pernah nentang mereka mau boikot kok terserah mereka.  saya bingung aja sama yang maksa" boikot juga , contohnya uda banyak yang jawab di bawah maksa" nya gimana .  pada kepanasan sendiri saya ngomong hal sepele gini doang wkkw";0;0;0;0;in;1537353592461721600;1724073472580841870;aguschnd325;https://twitter.com/aguschnd325/status/1724075024741810294
Mon Nov 13 14:41:30 +0000 2023;1724075016135070131;"Nak boikot mekdi, go ahead. Tp jgn lah record org yg makan kt sana. Especially parents yg bawak anak2 makan. Some kids don't understand pasal apa yg jadi. Tak kira lah mcm mne pun parents tu try to educate them, they always want chicken nugget.";0;0;0;0;in;264611465;1724075016135070131;anisfrhana;https://twitter.com/anisfrhana/status/1724075016135070131
Mon Nov 13 14:41:09 +0000 2023;1724074928860016817;"@Pejuang__rupiah Awloh diajak boikot....🤣🤣";0;0;0;0;in;1006160832378560512;1723783021793534356;Yodha22998838;https://twitter.com/Yodha22998838/status/1724074928860016817
Mon Nov 13 14:41:05 +0000 2023;1724074914137911738;"@Biano64 @BERRY_1394 @Kang_Yudi21 @NoeyIgir @AmiramiraG @surasujaya @dd9966 @Samsi_item @KokomKomsari @momiCantikk @aniesygmanies @yulyul_423 @ciciphoci @MEY_ARD1ANSYAH @NengIteung2021 @Dee_Rose82 @DaniCicadasBdg @Iyaaaa_iniaku Nga boikot ieu mah cingcirining jalmi kirang da'ang wa 🤭🤭";0;0;0;1;in;788282995023110144;1724052324195426634;DeniSoeprijadie;https://twitter.com/DeniSoeprijadie/status/1724074914137911738
Mon Nov 13 14:40:41 +0000 2023;1724074813315281045;"@SantorinisSun Sy trima semua hibah produk boikot";0;0;0;0;in;3095001966;1723941082197622831;W176Y6;https://twitter.com/W176Y6/status/1724074813315281045
Mon Nov 13 14:40:38 +0000 2023;1724074800287789087;"@tanyakanrl Begonya keliatan kalo begini, padahal daripada dibuang begitu bener kata sender mending dibagiin ke orang. Lebih bermanfaat. Salah pemahaman boikot ini mah";0;0;0;0;in;1256209140998828032;1723877778515197988;every_dy;https://twitter.com/every_dy/status/1724074800287789087
Mon Nov 13 14:40:27 +0000 2023;1724074752275612055;"@MasaTransisi @kumparan Boikot itu cuma hak konsumen buat ga beli barangnya bukan perbuatan kriminal yg menyengsarakan org lain, kalo phk itu kebijakan";0;0;0;0;in;94994637;1724010770709758210;zulment;https://twitter.com/zulment/status/1724074752275612055
Mon Nov 13 14:40:08 +0000 2023;1724074674617995265;"@tzfahh @takonokiii @Fikfinicky990 @moonlitlyrics @tanyarlfes padahal niat boikot itu di dasari karna empati ke palestina, tapi kenapa ga pake empati itu ke saudara nya sendiri orang indo gitu loh 😂 boikot ya gapapa kalau itu pilihan masing2 just keep it for yourself, tapi kalo udh ngajakin, maksa apalagi ngeluarin fatwa udh di luar nurul";0;0;0;1;in;1506247519386275842;1723987562874978444;salbar07;https://twitter.com/salbar07/status/1724074674617995265
Mon Nov 13 14:40:08 +0000 2023;1724074672067920116;"@pumakorea @NCTsmtown_127 Boikot puma";0;0;0;0;fi;1550583787;1721347696089526510;lehyunaa;https://twitter.com/lehyunaa/status/1724074672067920116
Mon Nov 13 14:39:43 +0000 2023;1724074569642975577;"@tanyarlfes boikot blm ada sebulan gak si??? temenku kemaren info unilever butuh loker cui???";0;0;0;0;in;1377849298281394177;1723987562874978444;eouyu;https://twitter.com/eouyu/status/1724074569642975577
Mon Nov 13 14:39:41 +0000 2023;1724074558963978441;"@jungwonsfuture @sptraiiiii @worksfess Dari dulu udah banyak dan sekarang tingkat pengangguran semakin meningkat, efek gelombang phk covid, startup ditambah amit2 ada gelombang phk boikot";0;1;0;0;in;78231602;1723699676321566766;viraia;https://twitter.com/viraia/status/1724074558963978441
Mon Nov 13 14:39:19 +0000 2023;1724074467578753450;"Iye, tahu boikot. Tahu terpaling boikot. Tak yah comment macam terpaling ahli syurga. Tak faham, majoriti Melayu pon. Melayu Islam, okeyyy……….";0;0;0;0;in;706653966;1724074467578753450;nuruliyana_;https://twitter.com/nuruliyana_/status/1724074467578753450
Mon Nov 13 14:39:07 +0000 2023;1724074415363928145;"@memelord_666666 Apa efek boikot? Nyambung sm boikot aja ga lort🤣";0;0;0;0;in;1559122041839976448;1724029465100190110;kalotwdiem;https://twitter.com/kalotwdiem/status/1724074415363928145
Mon Nov 13 14:38:30 +0000 2023;1724074263622434913;"@aetherphan @tanyakanrl Sebenarnya mau boikot atau tdk gpp menyuarakan. Namanya jg kehendak bebas dan menyuarakan aspirasi kan😁 boikot pilihan masing2. Ada ibu yg anknya cuma cocok sm dancow tp ibunya pilih local brand. Ada jg yg anknya masih fleksibel jd bisa pindah brand";0;0;0;1;in;1610691388831830021;1723948888002855351;AkunApple1;https://twitter.com/AkunApple1/status/1724074263622434913
Mon Nov 13 14:38:42 +0000 2023;1724074312054034779;"Sibuk boikot produk Israel, tapi ber-hoaks ria di sosmed buatan Israel demi dapat cuan sebagai buzzer. Jancuuuk...";0;0;0;0;in;1093006753204039680;1724074312054034779;Bravo_munte;https://twitter.com/Bravo_munte/status/1724074312054034779
Mon Nov 13 14:38:47 +0000 2023;1724074334107681274;"Geng..since Arab Saudi sokong Israhell kita patut boikot Arab geng..Umrah Haji pun kita kena boikot gak la kan..sebab tu sumber utama mereka..";0;0;0;0;in;245569365;1724074334107681274;FahmieNekmat;https://twitter.com/FahmieNekmat/status/1724074334107681274
Mon Nov 13 14:38:23 +0000 2023;1724074231120671011;"gw gedeg bgt sih ke org2 yg nyalahin/marah ke org2 yg milih boikot. kayak why tf u have to gaslight consumer sambil berlaga sok edgy krn beda dr majority.  kalo ada yg harus disalahkan, that's the brand. the management. kenapa bikin konsumennya marah dan lari?";0;1;0;0;in;949325242349973504;1724074231120671011;jaedoseason;https://twitter.com/jaedoseason/status/1724074231120671011
Mon Nov 13 14:38:16 +0000 2023;1724074203899625790;"Not a fan of dark chocolate but I dah lama teringin Beryl’s sea salt ni and it turns out sooooooo goood! Boleh laa replace my fav KitKat chunky cookies and cream tu with this (since boikot produk nestle kaann). And harga pun affordable ja ✌🏼 https://t.co/al0DstikxK";0;0;0;0;en;41534782;1724074203899625790;ayoka_____;https://twitter.com/ayoka_____/status/1724074203899625790
Mon Nov 13 14:38:14 +0000 2023;1724074195485970560;"@aguschnd325 @xxxyngii @whjsaranghae @tanyarlfes Gaussah nyalahin orng yg ngeboikot. Itu konsekuensi perusahaannya nge danain dan nge support genocide. Kalo emng mereka serius nanggepin boikot ya mestinya mereka take action dong such as bersuara ttg konfliknya or condemn Israel. Apakah gw mematikan ekonomi dengan boikot? Enggak";0;2;0;0;in;1430050676399165450;1723987562874978444;KurangMotivasi;https://twitter.com/KurangMotivasi/status/1724074195485970560
Mon Nov 13 14:37:59 +0000 2023;1724074130914304012;"@convomfs Wakakakakakakakaka gw seneng berita ini ada,biar warga Indonesia yg fanatik itu speechless liat negara favoritenya malah mendukung Israel   Ayo,kapan boikot bikin tagar,#janganNaekHajikeArab https://t.co/TKsr8w3dyu";0;0;0;1;in;976637201239785473;1724034534109548858;MayFoodBlessYou;https://twitter.com/MayFoodBlessYou/status/1724074130914304012
Mon Nov 13 14:37:58 +0000 2023;1724074128351932818;"@awank2017 Coba bisa boikot ga ini produk buatan Israel?";0;0;0;0;in;1480318546018123777;1724012398221402530;AndiLimbah1;https://twitter.com/AndiLimbah1/status/1724074128351932818
Mon Nov 13 14:37:49 +0000 2023;1724074091802751033;"Ini yg ada di pemikiran gw pas pertama kali fatwa nya muncul. Bukan ga mendukung boikot. Tp masih kurang jelas aja produk mana yg haram? Haramnya seperti makan babi kah? Kalau anjuran menghindari msh masuk akal menurut gw. Dan setuju perlu adanya sosialisasi yg jelas terkait ini";0;1;0;0;in;80247135;1724074091802751033;Erdeawalia;https://twitter.com/Erdeawalia/status/1724074091802751033
Mon Nov 13 14:37:49 +0000 2023;1724074091790094388;"@listudan @alqindy14 @memelord_666666 Kenapa ga bisa? Padahal produk lokal bisa gantiin posisi barang² yang pro Israel. Boikot = berhenti pakai suatu produk asal ada gantinya.";0;1;0;0;in;927370944800100353;1724029465100190110;Yoerikoe;https://twitter.com/Yoerikoe/status/1724074091790094388
Mon Nov 13 14:37:49 +0000 2023;1724074089671950425;"Habislah naik hargaaa nanti 😭 dahla tak mnum milo sbb boikot";0;0;0;0;in;125296877;1724074089671950425;nadonutnad;https://twitter.com/nadonutnad/status/1724074089671950425
Mon Nov 13 14:37:49 +0000 2023;1724074088136880620;"@chairmanGLC Why tak boikot intel too? Is it intel penyumbang terbesar?";0;1;0;0;in;3551784194;1724011942975774806;rollthestraw;https://twitter.com/rollthestraw/status/1724074088136880620
Mon Nov 13 14:37:27 +0000 2023;1724073997829362004;"@koevlihalevvv kalo sempat Oda bikin kayak gitu bisa di boikot fanboy nya hancock karena gak punya kredibelitas 😂  udah bener orang kayak Luffy canon nya nikahnya sama daging 🤣";0;0;0;0;in;386489627;1723634903059976667;Kamikaze__94;https://twitter.com/Kamikaze__94/status/1724073997829362004
Mon Nov 13 14:37:23 +0000 2023;1724073980196466832;"@nidlogs #boikot";0;0;0;0;qme;1286357825187229696;1724053811033940167;arawsalmon;https://twitter.com/arawsalmon/status/1724073980196466832
Mon Nov 13 14:37:22 +0000 2023;1724073976107049023;"@tanyakanrl Sendernya paham arti boikot ga";0;0;0;0;in;350875823;1723877778515197988;cuxrvy;https://twitter.com/cuxrvy/status/1724073976107049023
Mon Nov 13 14:37:17 +0000 2023;1724073955559084490;"sebelum ada boikot kemungkinan setiap karyawan buat resign juga ada kebetulan emang di kamu pas aja, semoga bisa dimudahkan kembali dapat kerjanya ya nder";0;0;0;0;in;4135049474;1724073955559084490;blueminapril;https://twitter.com/blueminapril/status/1724073955559084490
Mon Nov 13 14:37:13 +0000 2023;1724073940912677302;"dapat imbas baik dari boikot ini, Lebih Cinta Produk-Produk dalam negeri, lebih Bangga aja";0;0;0;0;in;279000733;1724073940912677302;okkykevin94;https://twitter.com/okkykevin94/status/1724073940912677302
Mon Nov 13 14:37:01 +0000 2023;1724073890471670217;"@MasaTransisi @kumparan Dalam beberapa waktu terakhir. Perusahaan manufaktur besar itu biasanya memutuskan sesuatu setelah evaluasi rutin. Ngga mungkin baru sebulan boikot langsung PHK. Kalau sistem kuartal, berarti keputusan ini setelah penilaian periode Juli-September. https://t.co/xSRi00gBRg";0;0;0;0;in;458498079;1724010770709758210;KuroKaitou;https://twitter.com/KuroKaitou/status/1724073890471670217
Mon Nov 13 14:37:00 +0000 2023;1724073883131932819;"Dan apapun yg org katakan gw ga akan goyah, terpengaruh atau merasa ap yg gw lakuin useless. Ini pilihan gw dan hak gw sendiri. Gw berhak beli dan ga beli apapun yg gw mau. Dan buat yg ga boikot jg berhak beli apapun yg mrk mau";0;0;0;0;in;1594320960479322113;1724073380092293381;ayachan10969__;https://twitter.com/ayachan10969__/status/1724073883131932819
Mon Nov 13 14:36:49 +0000 2023;1724073839683117442;"@kegblgnunfaedh Yaps betul boikot gaharus membuang...";0;0;0;4;in;1663524339696951297;1724052639166415113;RauffOfficial;https://twitter.com/RauffOfficial/status/1724073839683117442
Mon Nov 13 14:36:47 +0000 2023;1724073832103981389;"Nah inii, kemarin kepikiran juga. Kalo ga boleh boikot karena mesti pikiran pekerja, terus gimana klo diubah seandainya perusahaannya yang lakuin tindak kriminal langsung? Apa kita mesti biarin aja karena mikirin pekerjanya juga?";0;1;0;0;in;1003819234235854848;1724073832103981389;renasshk;https://twitter.com/renasshk/status/1724073832103981389
Mon Nov 13 14:36:47 +0000 2023;1724073828161368411;"bru tau rad di boikot... haruskah gweh mncari cushion lain? mana shade honey pas bgt sm skintone ak😭";0;0;0;0;in;999803115745366016;1724073828161368411;ammortentiaa;https://twitter.com/ammortentiaa/status/1724073828161368411
Mon Nov 13 14:36:43 +0000 2023;1724073811941962183;"FAKTA Gelar Demo Ajak Masyarakat Boikot dan Uninstall Grab  Mahasiswa dan pemuda yang tergabung dalam tergabung dalam organisasi Front Aktivis Tanah Air (FAKTA) melakukan aksi unjuk rasa di depan kantor Grab Indonesia https://t.co/amBFyfJwS3";0;1;0;0;in;1379110019203956738;1724073811941962183;TransonlineTV;https://twitter.com/TransonlineTV/status/1724073811941962183
Mon Nov 13 14:36:27 +0000 2023;1724073747156795453;"@papantsuu @ipramono_ @ffffvalue @istrirajaminyak @aimr0d Jelas lu bergantung sama produk Israel karena rewel soal boikot produk ² Isriwil";0;1;0;0;in;263535077;1723610230163144916;Bluelinedot;https://twitter.com/Bluelinedot/status/1724073747156795453
Mon Nov 13 14:36:12 +0000 2023;1724073684128977061;"Bab boikot tk habis lagi ko nok baloh? Pitih demo, demo nok beli dadoh sekalipun beli gi la mugo pitih demo. Tapi gak, seksok tuhei nyo tanyo pitih mu wt gi mano tiko hidup.";0;0;0;0;in;243207076;1724073684128977061;hngjebat;https://twitter.com/hngjebat/status/1724073684128977061
Mon Nov 13 14:35:42 +0000 2023;1724073555724493150;"@sosmedkeras Niat boikot tp diborong dulu utk dibuang. Idiot bgt sih org" skrg 🤣🤣 konsep boikot sesimpel jangan re-purchase susah bgt utk dimengerti ya? kalo ini kan jatohnya mubazir TOLOL.";0;0;0;0;in;696330650790400004;1723718754830622887;drewtaggartttt;https://twitter.com/drewtaggartttt/status/1724073555724493150
Mon Nov 13 14:35:22 +0000 2023;1724073472580841870;"Bagi manusia yang hidup di pinggiran kota dengan limited choice masalah boikot gini masalah pilihan. Gue baca serasa ribet, calling out the product and suggesting to boycott them ith in the end of the day ya pilihan masing2, kenapa ribet banget ya";0;2;0;2;in;371647016;1724073472580841870;BaekPago__;https://twitter.com/BaekPago__/status/1724073472580841870
Mon Nov 13 14:35:09 +0000 2023;1724073419002491389;"Mau tanya, Nivea bukan termasuk produk boikot kan? Soalnya dia g ada di daftar produk yg diboikot sama MUI";0;1;0;0;in;1444854911984799751;1724073419002491389;dandanays_;https://twitter.com/dandanays_/status/1724073419002491389
Mon Nov 13 14:35:02 +0000 2023;1724073389319680190;"@havzichiori Mana blh boikot tu. Nti x dapat masuk pintu syurga.";0;0;0;0;in;3234751532;1724047120402190566;vinceleem100;https://twitter.com/vinceleem100/status/1724073389319680190
Mon Nov 13 14:35:02 +0000 2023;1724073388866703815;"Mau curhat perkara boikot barang. Boikot ini kan ada pro kontra. Sebenernya aku pro, tapi di sisi lain kasian sama tukang sales yang sering curhat waktu ke warung. Aku jadi ikut melas ngelihat bapak-bapak atau ibu-ibu yg jd tukang sales buat nyari uang.";0;1;0;0;in;1353604615749595136;1724073388866703815;hynskyuu;https://twitter.com/hynskyuu/status/1724073388866703815
Mon Nov 13 14:35:00 +0000 2023;1724073380092293381;"Gue ikut boikot karena pilihan gw sendiri. Gw ga pernah ajak2 boikot atau jelek2in merk apapun even gw sebelumnya demen sbux. Uang gw ga seberapa tp dg uang ga seberapa itu gw ga mau spent ke tempat mrk. Ad tmn yg ga boikot jg ga gw nyinyirin Krn itu pilihan gw sendiri";0;1;0;0;in;1594320960479322113;1724073380092293381;ayachan10969__;https://twitter.com/ayachan10969__/status/1724073380092293381
Mon Nov 13 14:34:39 +0000 2023;1724073294532587728;"Boikot sana boikot sini demi support 🇵🇸, tapi ga sadar sendirinya masih pakai barang elektronik, sandang, pangan, dsb yang ada hubungannya dengan 🇮🇱....atau penemunya orang ✡️, munafik tau ga";0;0;0;0;in;815147552;1724073294532587728;MEMBERSOFPARTY;https://twitter.com/MEMBERSOFPARTY/status/1724073294532587728
Mon Nov 13 14:34:28 +0000 2023;1724073246725902689;"@jllmisai 🤣🤣🤣🤣 tak setel setel lagi ke Dari boikot terus Haram🤣🤣🤣🤣";0;0;0;0;in;1539555598382944256;1723994225644355914;RexAgent86;https://twitter.com/RexAgent86/status/1724073246725902689
Mon Nov 13 14:34:26 +0000 2023;1724073240782655836;"@tanyakanrl Gak boikot. Kalau boikot SEMUA produk, yg ada kalian berasa hidup di hutan. Jd tulisan di atas kurang cocok ya utk kehidupan kita semua";0;0;0;0;in;1610691388831830021;1723968681414418774;AkunApple1;https://twitter.com/AkunApple1/status/1724073240782655836
Mon Nov 13 14:34:22 +0000 2023;1724073220050219161;"@BicaraKrypto Dari Iran,Pakistan  bro.tak payah beli dari negara Arab sebab mereka semua pengkhianat.boikot";0;0;0;0;in;4832195609;1723680473082376327;Boy19Sll;https://twitter.com/Boy19Sll/status/1724073220050219161
Mon Nov 13 14:33:44 +0000 2023;1724073063028023499;"@tanyarlfes Yg tidak bertanggung jawab perusahaan tapi pada nyalahin yg boikot wkwkwkw";0;0;0;0;in;544409439;1723987562874978444;MusandaFarid;https://twitter.com/MusandaFarid/status/1724073063028023499
Mon Nov 13 14:33:24 +0000 2023;1724072979339034754;"@convomfs ini kasiannya boikot"an . . km kl punya solusi atau bs masukin dia kerja lngsng ke yg pro palestine gapapa deh.";0;0;0;0;in;1483411913841475587;1723551230574878888;archvyoongi;https://twitter.com/archvyoongi/status/1724072979339034754
Mon Nov 13 14:33:20 +0000 2023;1724072961970446339;"@MyLordBebo boikot don follow plss☝️🇵🇸👶";0;0;0;0;in;1361521820059377665;1723750137900490787;Jack20155099;https://twitter.com/Jack20155099/status/1724072961970446339
Mon Nov 13 14:33:03 +0000 2023;1724072888666648827;"Mari kita boikot apapun yang pro penjajah zionis #FreePalestine https://t.co/uErCa1eL6p";0;0;0;0;in;912229384664227840;1724072888666648827;Cak_Mus99;https://twitter.com/Cak_Mus99/status/1724072888666648827
Mon Nov 13 14:32:53 +0000 2023;1724072849865056606;"Gimana, mau tanggung jawab kasih kerjaan ga nih yg main boikot aja?";0;1;1;0;in;840352429468139521;1724072849865056606;MadameSuga;https://twitter.com/MadameSuga/status/1724072849865056606
Mon Nov 13 14:32:38 +0000 2023;1724072785901985848;"Bodo sial mcd ni nak guna akta hasutan sebab orang boikot. Include la aku sekali. Ingatkan dulu harga je yahudi, memang terserlah perangai sekali yahudi. 😭 Benci pulak aku dengar nama mcd sekarang ni.";0;0;0;0;in;1360999392044478465;1724072785901985848;kimmohito;https://twitter.com/kimmohito/status/1724072785901985848
Mon Nov 13 14:32:16 +0000 2023;1724072694273212766;"@tanyarlfes Lah lah lah wkwk hak setiap org dong mau boikot apa engga, coba tunjukin respon yang mana yang bercanda? Masih banyak referensi lain dari brand yg di boikot. Artinya apa? Perusahaan tersebut pasti akan naik dan akan meluaskan penjualan artinya akan ada lowongan pekerjaan baru.";0;0;0;0;in;72786777;1723987562874978444;Yasminewigburg;https://twitter.com/Yasminewigburg/status/1724072694273212766
Mon Nov 13 14:31:59 +0000 2023;1724072623200698877;"@Sir_Azri Sy rasa klu Tun yg jadi PM skrg msti dh boikot awal2 x nk hadir sidang APEC kt Amerika.";0;0;0;0;in;1288009845816221696;1724028202216247734;JZabidin;https://twitter.com/JZabidin/status/1724072623200698877
Mon Nov 13 14:31:53 +0000 2023;1724072597598638450;"@AzzamIzzulhaq Ayoo boikot jepang jangan beli sparepart motor orii Yang lokal aja bagus juga ko walau ga awet";0;0;0;1;in;1111315716;1724014520589517075;masfreewifi;https://twitter.com/masfreewifi/status/1724072597598638450
Mon Nov 13 14:31:43 +0000 2023;1724072553893839089;"Sebabkan mcd buat benda bodoh cmni. Jumpa kita boikot terus.";0;1;0;0;in;491431479;1724072553893839089;luqmanha14;https://twitter.com/luqmanha14/status/1724072553893839089
Mon Nov 13 14:31:10 +0000 2023;1724072414928310374;"Ga ikutan aksi boikot, tapi mmg ud hampir 2 th jarang pake produk pabrikan kecuali yg bener2 krusial dan nerapin minimalism. Shampoo sabun dsb beralih ke herbal lokal handmade kdg kl smpat self made. Junk food hampir gperna krn lbih pilih eat clean self cook. I'm proud of myself";0;0;0;0;in;1180781341069041664;1724072414928310374;md_indra;https://twitter.com/md_indra/status/1724072414928310374
Mon Nov 13 14:30:51 +0000 2023;1724072336700371281;"@tanyakanrl Ayo ayo boikot terus sudah mulai sepii nih";0;0;0;0;in;1111315716;1723859857248280708;masfreewifi;https://twitter.com/masfreewifi/status/1724072336700371281
Mon Nov 13 14:30:49 +0000 2023;1724072329465266300;"Simply, lu boikot dengan tujuan biar protest lu kan didenger. Jadi kalo mau didengar, cobalah lu mendengar orang dulu.  Dan kalau nggak setuju, minimal jangan menyakiti lah ketikannya.   Kasian sendernya, maaf aing blm bisa bantu ☹️ semangat terus mas/mbak sender";0;0;0;0;in;1185637226;1724072325757448317;avier99;https://twitter.com/avier99/status/1724072329465266300
Mon Nov 13 14:30:48 +0000 2023;1724072322599100873;"@ddfthirah npe not safe?produk halal awk.jgn kita boikot smpai memudaratkan.mcm sy safi je sesuai dgn kulit.byk lg jihad kita boleh buat. truskn je apa yg sesuai dgn awk.";0;0;0;0;in;1364562469973237769;1723745492667072530;mikasasue;https://twitter.com/mikasasue/status/1724072322599100873
Mon Nov 13 14:30:23 +0000 2023;1724072220102951349;"@Matahari_tmr @MUIPusat Fatwa hasil unek2 Aja mau ngatur masyarakat, ga ada tanggung jawabnya.  Uhlama lagi Sakit ga boleh makan gula, maka Boikot gula...  😌";0;3;0;0;in;1567102848768557057;1724059710603559092;kuasabu2;https://twitter.com/kuasabu2/status/1724072220102951349
Mon Nov 13 14:30:09 +0000 2023;1724072160657060272;"Keliatan bgt efek orang² boikot produk² pendukung israel, barusan co maybelline titipan temen langsung di kemas padahal biasanya bisa nyampe 2-3 hari pengemasan";0;0;0;0;in;1444564019315044355;1724072160657060272;azanyanasti;https://twitter.com/azanyanasti/status/1724072160657060272
Mon Nov 13 14:29:25 +0000 2023;1724071976841757160;"boikot lagu cas soalnya bikin galau";0;1;0;0;in;1703640402891542528;1724071976841757160;reckritt;https://twitter.com/reckritt/status/1724071976841757160
Mon Nov 13 14:29:22 +0000 2023;1724071962371367296;"@kegblgnunfaedh Secara prinsip ekonomi, boikot suatu produk tidak pengaruh terhadap kegiatan jual beli tetapi distribusi barang menjadi sedikit. Kecuali produknya dicekal oleh Pemerintah baru tuh puyeng perusahaan nya.";0;1;0;1;in;231748872;1724052639166415113;HendiKesuma;https://twitter.com/HendiKesuma/status/1724071962371367296
Mon Nov 13 14:29:07 +0000 2023;1724071902174671006;"@tanyakanrl Nder, semua pasar skrng emang lagi lesu. Bukan masalah boikot, gw dilapangan toko2, sales pada ngeluh jga perputaran duit lesu. Usaha gw aja lagi merosot, tpi tetep optimis.";0;0;0;0;in;174994996;1723921129960767634;gngagss;https://twitter.com/gngagss/status/1724071902174671006
Mon Nov 13 14:28:52 +0000 2023;1724071836768719182;"@sosmedkeras Mending kasih emak gua sini drpd mubazir gitu....bilangnya cinta sama Allah, tapi malah ngelakuin hal yg jadi mubazir...boikot boleh, tapi otak dipake dong..ga gitu juga konsepnya...";0;0;0;0;in;634514165;1723718754830622887;tre_wepe;https://twitter.com/tre_wepe/status/1724071836768719182
Mon Nov 13 14:28:24 +0000 2023;1724071720938856614;"@chairmanGLC Baru je makan McD tadi. Ramai juga orang Muslim dngn keluarga enjoy makan. Boikot ni hnya yng kaya je buat sebab bnyk pilihan lain, yng marhaen ni pula demi anak2 sna je dia bawa asal mereka happy";0;0;0;0;in;1293363455487954945;1724011942975774806;Yatokami23;https://twitter.com/Yatokami23/status/1724071720938856614
Mon Nov 13 14:28:08 +0000 2023;1724071652798165287;"@aguschnd325 @xxxyngii @whjsaranghae @tanyarlfes Balesss dongggg. Mananihhh gausah denial lu tolol. Dari Bahasa lu udh jelas kok lu kontra sm orng yg boikot tp giliran dibilang apa masalahnya sm lo karena bukan pake duit lo ceming. Diem. Lu sendiri tau kann terserah orng pake duit orng. Yauudah gausah bacot.";0;2;0;0;in;1430050676399165450;1723987562874978444;KurangMotivasi;https://twitter.com/KurangMotivasi/status/1724071652798165287
Mon Nov 13 14:27:18 +0000 2023;1724071443015815288;"Klo boikot jekesri kesulitan, pake ini aja gmana?";0;0;0;0;in;580853610;1724071443015815288;initije;https://twitter.com/initije/status/1724071443015815288
Mon Nov 13 14:27:08 +0000 2023;1724071403270648315;"@tanyakanrl boikot arabsaudi, jordan, mesir, uae";0;0;0;0;in;1579752624;1723894772811620503;HarveySugeng;https://twitter.com/HarveySugeng/status/1724071403270648315
Mon Nov 13 14:26:55 +0000 2023;1724071347754869167;"@tanyarlfes perusahaan besar mana yang di boikot sampe ngurangin gaji karyawan? Unilever? Mcd? Sbuck?";0;0;0;0;in;321228353;1723987562874978444;RivRuhiyatulloh;https://twitter.com/RivRuhiyatulloh/status/1724071347754869167
Mon Nov 13 14:26:41 +0000 2023;1724071290393555404;"@poepoeboe this is the context of what i meant by “terpaling boikot” ,record orang lain &amp  downgrading people for eating there.. as if they’re holier than thou semata mata sebab menolak untuk makan mcd? Some people don’t read and comprehend enough. Me wanting to join idf? You dont know me, https://t.co/CjbavEFCSo";0;0;0;0;en;1551432624107040768;1724031071359242555;adlynazal;https://twitter.com/adlynazal/status/1724071290393555404
Mon Nov 13 14:26:41 +0000 2023;1724071287243571230;"@tanyakanrl Gw &amp  kaka jg prnh di-cut krn perush bangkrut, ga cari kambing hitam. Smua kerja ada resiko cut krn brbagai alasan, knapa alasan boikot produk Zion aja yg diributin? Yg ngeboikot pny alasan nekan ekonomi Zion cs, yg ga mau boikot krn alasan ntar bnyk PHK ya lanjutin, hak masing2";0;0;0;0;in;1588801906528628737;1723921129960767634;Dinars__;https://twitter.com/Dinars__/status/1724071287243571230
Mon Nov 13 14:26:34 +0000 2023;1724071257665392974;"@tanyarlfes tetep tim boikot karna sebagai seorang muslim gue gamau cmn diem gabisa jawab apa2 pas ditanya apa aja yg udh gue lakuin buat ngebantu sodara semuslim gue nnti di akhirat :)";0;0;0;0;in;1661230985420369920;1723987562874978444;ddeonuarie;https://twitter.com/ddeonuarie/status/1724071257665392974
Mon Nov 13 14:26:07 +0000 2023;1724071146352746897;"@moonlitlyrics @takonokiii @tanyarlfes yaudah itu bukan mbanya, tapi orang lain. mbanya boikot tanpa merendahkan yang tidak boikot.";0;0;0;0;in;3301508552;1723987562874978444;zerostrayk;https://twitter.com/zerostrayk/status/1724071146352746897
Mon Nov 13 14:26:07 +0000 2023;1724071143680987638;"@maafcakaplah Lagi satu bila bab boikot sampai kena buang pekerja2, dahla pekerja2 tu ada komitmen lain nak tanggung kerja nak apply pun belum tentu dapat, aku kesian tengok yang over boikot ni, nak boikot tapi orang lain kena tempias.";0;0;0;0;in;1515008635344076802;1723925543509426568;abudintoronto;https://twitter.com/abudintoronto/status/1724071143680987638
